	Unnamed: 0	multimodal_emotion	text_script
19552	15922	1	엄마가 그러잖아.
19553	45176	4	뭐가 좋아.
19554	54104	6	그렇긴 한데. 수학도 잘 하고 싶단 말이야.
19555	55872	5	참, 승아는 이제 몇 살이지?
19556	38604	2	아 예, 어머님만 믿겠습니다.
19557	71821	2	헐. 그거 진짜 있었던 일이야?
19558	45133	1	아니. 2주에 한 번.
19559	47088	0	이 작은 바늘이 2에 가 있으면 몇시야?
19560	18427	3	그건 말하면 안돼. 꿈 사면 그때 말해 줄게.
19561	73864	2	 …그러게. 이상하네….
19562	690	6	난 가족같다고 해서 온 건데.. 내가 너무 순진했어.
19563	42863	5	하하하...
19564	51538	5	그래?
19565	62189	4	그니까. 그때까진,  엄마아빠가 지원해주는 거 불편하게 생각하지 말고,  지금 받고 나중에 갚는다, 맘 편하게 먹어.
19566	14768	0	너, 엄마한테 이르기만 해 봐라. 가만 안 둬.
19567	38955	0	그게 또 무슨 소리에요?
19568	28293	2	아빠가 괜히 그러는 거 아니잖아. 저번부터 그런 일 여러 번 있었고….
19569	47719	0	야 냉장고 다 같이 쓰는건데 거기 있으면 그냥 먹을 수도 있지. 우리가 남이냐?
19570	30293	3	야, 초딩은 태권도나 배우러 가.
19571	78332	6	"진짜요? 놀러가도 돼요? 	할아버지 집에 뭐 있어요?"
19572	57898	5	아, 엄마 어디 갔어?
19573	30682	7	엄마 말대로 형이랑 빨리 친해지고 싶어.
19574	72067	2	아 그래.. 어머님이 취소하셨구나..
19575	29782	4	누가 지금 그거 가지고 뭐라고 해?
19576	54102	6	엄마 나도 수학 학원 다닐래.
19577	54189	6	그치만 자꾸 치킨이 눈앞에 아른거린단 말이야.
19578	25605	2	맞아. 특히 에어컨은 설치도 그렇고 냉각수 충전 하는 것도 엄청 비싸잖아.
19579	12067	1	그래… 그건 그래. 나중에 대학교 오면 교수님들이 과제 베낀거 없나 프로그램으로 다 돌려봐.
19580	35921	0	아이… 진짜…. 김영민… 그만해라…
19581	57924	5	헐. 언니 나 팔로우 하고 있었어?
19582	51417	0	"행패?  와아. 내가 지금 다른 세상에 있나?	 니가 사는 세상에선 이런 걸 행패라고 부르니?"
19583	18523	4	나만 없어.
19584	56517	7	우리가 단골이니까, 국산 깨로 짜주니까 그래. 다른 방앗간들은 다 수입산 쓰더라.
19585	27706	7	걱정하지마. 엄마, 아빠 휠체어는 내가 손수 밀어 줄게…
19586	73202	7	아니야. 내가 정리 한다니까?
19587	6973	5	어어? 언제 그랬어. 저번에도 별로 안 아팠잖아.
19588	55933	7	형은. 형수한테 잘해.
19589	54879	2	너는 절대. 그런 짓 하면 안 돼? 알지?
19590	24801	2	진우네 부모님이 한번 오라시는데, 명절에 가는 게 부담이 되고 그래서.
19591	30981	4	사회가 복수를 못 해주니까.. 개인적 원한이 점점 쌓이게 되고…
19592	63013	4	"그니까요. 저가요 사귀지 말라고 그랬는데,	 벌써 남자친구 여자친구래요."
19593	21792	2	근데… 서른 전에 지원은 안될까?
19594	48316	7	어. 재밌더라.
19595	29119	2	그래서 아빠가 밤마다 귀신만날까 호랑이만날까 무서워서 방을 못 나갔어.
19596	51181	0	우리가 고생하긴 했지. 건배! 우리를 올라올 후배들을 위해서!
19597	45313	2	지우랑 현진이가 원래 친했잖아. 지우가 현진이네 놀러갔다가 딱 들킨 거지.
19598	17737	1	그럼 부려…
19599	62110	6	잘 됐어. 왜 나가서 고생하려고 해.
19600	65186	4	그렇지만. 적어도 이런 일은 일어나면 안됐는데.
19601	58842	4	아…그렇구나.
19602	11390	0	생사람 잡지 마.
19603	17719	1	진짜야... 소금이 많대.
19604	77691	6	그게 뭐야. 잘 이해가 안 돼요. 저는 슬프기만 할 것 같아요.
19605	59946	0	"그게 다 인생 경험이지.	 우리는 뭐, 그런 일 안했냐?  처음엔 다 그렇게 시작하는 거지."
19606	49221	5	그러면은 이거 경찰서에 가져다가 줘야하나?
19607	17126	0	저번에 자네가 찍은 당 때문에 나라 말아 먹을 뻔한거 몰라?
19608	45193	4	이것저것 돈이 들어가는 곳이 많았잖아.
19609	71527	7	 어. 어? 야 너도 들어올래?
19610	40431	3	덮긴 누가 덮어? 그런 거 없어.
19611	14892	1	아니 지금 오빠가 완전히 액정 다 보이게 내 쪽으로 핸드폰 들이댔잖아. 누구는 보고 싶어서 봤냐?
19612	35585	4	라이터 아빠 책상에 있어.
19613	37610	0	니가 남의 물건 함부로 손대놓고.. 뭘 잘 했다고 그래? 어?
19614	56709	6	어머~ 얘기 들어보니까 작년까지 좀 받은 엄마들 있더만~
19615	77349	6	"근데 그냥 궁금하잖아요. 	국어 잘 봤는지. 저는 국어가 제일 어려워요."
19616	15123	1	그래. 그럼 목요일 오후에 만나서 문제 풀어보자. 이 날이 8일 맞지?
19617	66061	4	저 공부 잘 못하는 거 아시잖아요.
19618	16098	1	엄마 집엔 왜?
19619	56341	7	어머니 자식 놈 덕분에, 제가 잔소리꾼이 된 거에요!
19620	57935	5	알았어. 근데, 걔는 몇 살이야?
19621	77455	6	"숙제가 너무 많아요. 힘들어요. 	 그리고 하기 싫어요."
19622	46776	5	왜. 너꺼는?
19623	56491	7	고맙네.
19624	1839	7	여기라도 오는 게 어디야~ 식혜나 먹자.
19625	19540	3	응. 난 곱슬머리인게 어릴 때 컴플렉스였거든.
19626	2572	7	 그냥 보고 가세요. 돈 안 받을 게요.
19627	53900	6	마트에서 사오면 되잖아요.
19628	31373	1	그래도… 이렇게 밝은데… 귀신이 올까?
19629	63637	5	내가 올 지 어떻게 알았어?
19630	47752	2	아니 목사님이 맨날 형 얘기 한다고. 형 교회 안 나오면 엄마 체면이 깎인다던데.
19631	56473	7	집에 있는거 먹으면 되지. 아니면 나가서 먹든가.
19632	65901	4	"그럼 아저씨도 제 마음 아시죠? 저 정말 콩이를 찾고 싶어요.      	 저한테 정말, 너무 소중한 아이에요."
19633	51475	5	 어? 그럼 나 안 나가도 돼?
19634	29771	3	이것들이…?
19635	33851	0	 당신이 먼저 끼어들어서 내 차를 들이 박았잖아!
19636	58800	4	다른 데 가도 다 똑같아.
19637	24467	2	할머니 뭐 아는 향수 있어?
19638	21709	1	그건 그래. 나도 뉴스 좀 봐야겠다.
19639	35785	0	고학년이 됐으면 더 성숙해져야지.. 친구랑 이런 일로 싸울거야..?
19640	38309	3	내가 왜 불렀는 줄 알지?
19641	4084	4	네 그렇습니다…
19642	32549	2	태풍이 오면 3-4일은 꼼짝없이 집에 있을수도 있는데.. 저정도는 사야지.니가 좀 많이 먹냐.
19643	19071	3	말도 안돼요.
19644	40836	2	아… 그런게 아니라…
19645	7770	0	왜 뭔 데.
19646	37776	0	나도 젊어.
19647	55855	5	캬. 그럼 강 팀장님은 곧 승진도 하시겠어요?
19648	38790	2	김교수도 이번에 영국 가?
19649	48801	7	 사진도 찍고 싶어요...
19650	51322	5	복도에? 복도는 공용공간 아니야? 민원 좀 넣어.
19651	1445	6	사랑싸움 하느라 이성이 마비된 애들만 나오는거 잖아 순정만화는.
19652	28998	7	짠! 놀이공원 티켓이다! 이거 자유이용권 아빠 회사로 나온건데, 아빠가 사람들이랑 가위바위보 해서 이겨서 가져온거야. 잘했지?
19653	29661	1	어. 지금 일단 그러고 있는 중이야.
19654	59373	0	그럼 대체 언제까지 숨기려고 한거냐?
19655	28102	7	창문 열어 놓으니까 이제 제법 쌀쌀하다.
19656	35980	1	네. 언제부터 운전하셨어요?
19657	76888	2	"너무 오래 걸리는데?	 사올 것도 몇 개 없어서 그냥 혼자 보냈는데, 	 무슨 일이지?"
19658	5650	4	엄마가 지금 배가 너무 아파서 병원에 갔어
19659	50972	5	저 종점까지 가는데요, 무슨 일이신데요?
19660	26740	2	사장님… 저 이번달 월급 가불좀 해주시면 안될까요? 원래 안되는 거 아는데.. 제가.. 사정이 좀 있어서요..
19661	14534	4	어. 그런 거 같아. 내가 지희랑 같이 구해주러 갔는데. 우리 둘 다 고양이 만지는거 무서워서 못 구해줬어.
19662	72579	2	그 아빠 목소리처럼 변하는 거.
19663	28530	7	그래. 나가 봐라. 근데 거기 나가려면 뭐 돈이 필요하거나 그런 거 아니야?
19664	72523	7	그래서요. 선생님이 찼어요?
19665	5737	6	유치해서 그걸 어떻게 봐
19666	7785	0	습! 어디 아저씨래!
19667	78653	6	"헐...	 근데 할아버지 왜 안자요? 	 원래 이 시간부터 자잖아요."
19668	71431	7	뭐, 나쁘지 않게 생겼단 얘기야.
19669	66123	4	"아니다. 참 참한 처자였는데, 집안이 가난하다는 	이유로 내가 반대를 했어. 	너희 아빠는 그 처자를 잡았지만, 여자는 결국 떠났지."
19670	43517	2	자기. 왜 그래.
19671	73753	2	잘 설득해야죠.
19672	58989	4	좀 됐어. 올해 초쯤.
19673	73134	7	 뭐야…. 고마워.
19674	29111	2	근데 꼭 그 소리만도 아닌게 이상한 짐승 소리 같은게 막 들리는거야.
19675	34552	4	엄마 진짜 잘못했어. 내가 진짜 입이 열 개라도 할 말이 없어. 용서해줘.
19676	5887	3	 아이스 아메리카노.
19677	41565	4	시급은 똑같이 최저시급이야. 둘 다 집에서 15분 거리이고.
19678	55929	7	그랬었어. 형수가 좀 예쁘셔야지. 형이 맨날 걱정했잖아.
19679	49745	7	네 저쪽으로 쭉 내려가면 콩나물 있어요.
19680	1753	7	여보, 우리 이번 추석 때 해외여행이나 갈까?
19681	64558	5	에프? 에프가 있어? 어쩌다가 에프가 나왔냐?
19682	36843	4	네.. 제가 원래는.. 평소에 잘 외우거든요? 근데 오늘은 이상하게 잘 안 외워져요..
19683	10709	7	그래. 봐.
19684	38514	0	예? 지금 악담하고 계신거에요?
19685	73031	7	 아 오빠아아아아. 한 번만 보여줘.       내가 이따가, 아이스크림 사올게.
19686	34492	0	아니 나는 맛있다니까? 내가 내 돈주고 사오는 건데, 너는 내가 무슨 음식 좋아하는지 한번 생각해 본 적 있어? 중학생이나 돼서 그렇게 엄마 마음을 못 헤아려?
19687	57671	5	말하라고 알려준 거 아니야?
19688	9008	6	늘 보면서 지내지만
19689	11959	4	그래. 사람을 중심으로 돌아 가야 하는 데.
19690	45647	5	 캡이요? 없는데요?
19691	65692	4	"어... 그것도 그건데....	 삼촌, 방금 여자친구한테 차였어..."
19692	10175	0	괜히 병 키우지 말고, 빨리 가.
19693	47490	2	지금! 지금! 잠깐만 나 가방만 가져올게.
19694	15175	1	아니 말꼬리 잡는 게 아니라, 니가 갑자기 우리가 친하다는 얘기를 할 정도면 뭔가 꿍꿍이가 있다는 뜻이잖아.
19695	29840	4	셋. 군대를 만기 전역했는가? 만기 전역 안 한 놈은 사람이 아니야.
19696	44212	4	어떻게 사람이 24시간 집중을 해 말이 돼? 다섯 바늘만 꿰매면 된다잖아.
19697	50002	0	몰라. 엄마는 미나 누나 편만 들고. 미워.
19698	12356	1	너무 기본적인 걸 묻나 싶어서, 망설였는데. 여쭤보길 잘한 거 같아요.
19699	49631	7	그래. 그럼 점심 때 비빔밥 먹을 사람을 모아보자.
19700	6839	4	 아니, 그런 건 아닌데, 나만 돈 못 버니까 억울해.
19701	76392	6	"노트북? 집 컴퓨터 있잖아. 	갑자기 노트북이 왜 필요해?"
19702	1517	6	어 완전 이상할 거 같아.
19703	6787	4	다 풀었는데.. 잃어버렸어요.
19704	5350	5	그 왜 상가 옆에 새로 생긴 카페도 커피가 괜찮던데?
19705	67413	4	아예 작정을 하고 나왔더라고. 나간 내가 모지리지.
19706	40011	3	신고하세요~ 저도 다 알아보고 통보한거니까요.
19707	30506	3	그럼 몸으로 때워야지. 너 여기 꼼짝말고 있어.
19708	79152	6	어! 적어도 그런 척이라도 하던가!
19709	43630	2	아니 뭐 누나 돈 버니까, 난 아직 학생이고
19710	21287	1	응. 나는 집이 엄청 가깝거든.
19711	52514	3	피지컬이 안되면 그냥 바둑이나 장기를 두세요 그럼.
19712	38476	2	제가 뭘 잘못한 게 있나요?
19713	59091	4	 아, 오늘까지만 먹고 안 먹을게.
19714	8822	3	너 지금 엄마 요리 평가하냐?
19715	59811	2	지난번보다 150원.
19716	37764	2	야. 너네 회사는 좀 어떠냐?
19717	9299	6	맛있었지?
19718	56385	6	잘 튼다니까. 그리고 요즘 별로 덥지도 않어.
19719	16751	0	그걸 어떻게 버려? 내가 얼마나 잘 끼고 다니는데.
19720	45331	0	나이를 생각해야지 예전 생각을 왜해. 너 뭐 유산균 같은 것도 안 챙겨먹지? 무조건 유산균 바로 주문해서 먹어라.
19721	42329	3	어깨가 빠져? 어디 한 번 봅시다 그 어깨! 누굴 사기꾼으로 몰아?!
19722	47093	5	곱해?
19723	35384	4	아니야 엄마, 나는 바보야. 신발이 그렇게 비싼 줄도 모르고… 그래도 신발가게 옆에 서점이 있어서…
19724	20472	1	내가 그 뒤로는 정신이 없어서 잘 기억이 안 나.
19725	50370	0	돈 좀 아껴쓰라니까.
19726	66042	0	베트남전쟁 이놈아. 너는 그것도 모르냐?
19727	11319	5	백만원? 햐, 웬만한 컴퓨터 두 대는 사겠네.
19728	42846	3	그러면 좀 낫니?
19729	55797	5	4랑...30..어 뭐야 이거 있어! 있어! 잠깐만 이거 네 개면 몇등이야?
19730	74800	6	아니, 그게 그렇게 순식간에 나갈 줄 몰랐지.
19731	58223	3	노잼이야? 처음에는 괜찮다며.
19732	54242	3	맨날맨날 발라? 손을 씻을 때마다?
19733	48023	3	아니, 너도 이제 내년이면 서른인데 결혼하고 싶은 마음은 안 드냐?
19734	46681	1	그래. 얼른 낫기나 해.
19735	52273	5	만나자마자 임신한거야?
19736	37582	0	아휴… 속이 터진다, 진짜..!
19737	42383	4	내가 뭐든 할게. 어? 시키는대로 다 할게.
19738	12377	5	적금을?
19739	14648	1	한 쪽 붙이는데 한 3분...?
19740	16448	3	어떻게 침도 안 바르고 그렇게 거짓말을 해, 무섭다… 소름 돋아.
19741	78943	6	" 	너 이혼 생각 없지?"
19742	5593	4	애구.. 미안.. 자고 가진 못 할 거 같아
19743	62247	6	응. 그래서 그 때 이후로 승아가 자기는 이제 남자 절대 안 만난다고        그렇게 노래를 부르더니, 결국 또 다른 남자 만나서 잘 사귀고 있어.
19744	52482	3	응 아니야. 엄마 지분은 있어도 니 지분은 없어. 안돼.
19745	8939	3	다른 애들은 남의 집 자식이니까 모르겠고, 너는 맨날 봐야되잖니.
19746	30447	4	네. 너무너무 배고파요. 거기다가 운동도 해야 되니까...
19747	3423	3	나는 너 일주일 다니고 때려친다에 만 원 건다.
19748	36881	1	네 그럼요. 책상 앞에서 오래 앉아 있으면 힘든 거랑 마찬가지에요..
19749	64323	0	너, 이번 학기 성적은 나왔어?
19750	67583	4	그냥 멀리서 지켜만 봤지. 하교 시간 맞춰서 나도 같이 하교하고.
19751	40162	5	그래서 좋아?
19752	49093	7	허허. 우리 집사람이랑. 너무 오래 전이라 기억이 가물가물 하네.
19753	55453	7	 아야. 야 살살 해. 아파.
19754	50344	7	그렇구나. 지호는 밖에 나가서 노는 건 재미 없어?
19755	24176	2	야, 이거 보통 일이 아니다…
19756	45700	4	그럼 병준이 배에 멍든 거에 대해서도 알고 있니?
19757	53033	5	"네. 주민이가 어머님께도 말씀을 안 드리고 출마했구나.	 어머니, 주민이가 인기가 많아요. 	 후보가 여러 명 있었는데 주민이가 거의 몰표를 받았어요."
19758	42801	5	너는?
19759	42400	2	미안해. 형한테 미리 말했어야 됐는데, 이제서야 말하게 됐어.
19760	65593	4	안 말할게. 알려줘~
19761	2701	7	 출혈로 위험할 수 있었는데, 보호자 분이 잘 지혈해주신 상태로 내원해서 다행이었습니다.
19762	10542	7	황금! 우리 황금 어딨어.
19763	9073	6	갠 그런 거 싫어해.
19764	14249	1	그래. 뭐 너 알아서 해라. 나는 그냥 양만 채워 줘도 상관 없긴 해.
19765	44599	1	행님은 언제 헤어지십니까?
19766	51722	5	그래? 근데 다른 할머니들한테서도 할머니 냄새가 나.
19767	38951	0	부끄러움을 아는 것! 수치심을 아는 것! 그거에요!
19768	58488	2	네...
19769	54915	6	아 뭘 거울을 예뻐져서 보나? 그냥 보는거지.
19770	64970	4	갑자기 혈압이 너무 낮아지셔서, 지금 입원하셨어요.        저는 아버지 짐 좀 챙기러 왔어요.
19771	77072	2	그래서, 어떻게 됐는데요?
19772	50855	0	 오른쪽 2층 상대 피 없어. 포커싱 포커싱.
19773	39806	3	철수가 그러더라, 천 만원이면 사람도 죽여준다고.
19774	38914	0	블랙박스가 뭐 필수에요? 내가 블랙박스 안 달아서 죄인입니까?
19775	12400	1	맞는 말이야.
