multimodal_emotion	text_script
3	그래. 엄마 더 좋아한다!
1	중학생 되면 형이 철봉 하는 법 알려줄게.
7	진명이 중학교 들어가기 전까지 엄마가 꼭 방 따로 만들어 줄게.
7	그러게... 이제는 내 차로 움직일 수 있게 됐다!
4	이상하다… 혹시 부모님이 주문한 거 아니예요?
0	제가 뭘 어쨌다고 이러세요?
1	선생님한테 말해볼래?
0	그 소리.
4	그래? 그렇구나~
6	좋으니까 했지.
5	피? 그럼 한 달에 한 번씩 피가 나?
6	"네. 감독님, 그럼 멀쩡한 정신으로 내일 봬요.	 저 먼저 가볼게요! "
1	원인 모를 두통이 스트레스 엄청 주는데..
3	참 나. 그렇게 쉬우면 아빠가 지금부터라도 아이돌 하지 그래?
5	핸드폰? 엄마 핸드폰 망가졌어요?
5	진짜? 이거 완전 최신 폰인데. 엄마가 이걸 사주셨어?
7	그... 희동이 삼촌이 이팀장이잖아.
3	선생님. 상대는 성인 남자고, 위협적인 태도로 저를 협박하는데, 제가 무력으로 상황을 해결하지 못했다고 지적하시는 건가요?
3	그거 혹시 로맨스 있나요?
4	형, 나 형한테 할 말 있어...
0	 그래. 고맙다~
1	 어디 보자… 뭐 먹을래?
6	그래. 너무 깊게 만나진 말고. 사람 일 어떻게 될지 모르니까.
3	거짓말 좀 그만해 삼촌.
7	아니, 우리 아내 아는 사람 딸이 엄청 착실하고 예쁘다 그래서.         내가 딱 박주임 생각이 났지.
1	그래서 너 우리 동아리 에이스 되고. 메인 보컬 맡고. 나랑 같이 공연도 하고. 그 이후에 엄청 많은 일이 있었네.
3	그래도 그거라도 안 하면 취업이 더 안 될 거 아냐.
2	참치? 지금 참치가 떨어졌는데.. 다른건 다 돼요.
3	바바리맨들은 무슨 전통이 있는거니, 왜 꼭 옷도 그렇게 똑같이 입어.
7	언니. 집까지 와줘서 고마워.
7	 1등은 늘 걔가 했다니까….
7	네 뭘로 만들어 드릴까요?
2	그래요? 아 진짜.. 그거 근데 조선시대에는 걸리면 사형 아니에요? 사약?
6	그게 뭐야?
5	왜 소문이 안 좋아.
6	"저만한 사이즈로 나온 게, 거의 없어서 그래.	 맞추면 너무 비싸고."
6	"목욕탕에 PC방 없어요?	 아, 핸드폰 배터리 없는데."
2	그건 엄마한테 물어 봐야지.
5	음. 목줄 색은요?
1	지금은 그냥 강아지가 귀엽고, 친구들이 부러워서 그러는 거지. 너 강아지 기르면, 할 일이 얼마나 많은 지 알아?
1	인터넷으로 파는 약이 더 좋아 엄마. 내가 써봐서 알아.
7	그건 그렇다.
6	이 자식이... 매형은 무슨. 아직 결혼도 안 했는데 벌써 매형이야?
2	 방에 컴퓨터 켜놓고 나왔어.
7	너, 피부가 어쩜 이렇게 곱니.
3	애들 때문에 사는 거지. 애들 대학만 가면 이혼할거야.
5	어이구. 졸업하면 맨날 일할텐데 뭘 벌써 알바야? 엄마한테 그냥 용돈 받아서 살어.
1	음... 한... 세... 네.... 다섯 번?
2	아… 근데… 저는 예산도 그렇고… 마음의 준비도 그렇고… 그냥 코만 하려고…
4	그랬구나. 할아버지는 이제 늙어서, 더운 것도 잘 못 느낀단다.
5	영양제 뭐? 어떤 거 먹는데?
5	아 싫어. 그거 내가 제일 아끼는 거란 말이야. 입고 싶으면 니가 사입어.
3	선생님... 선생님 지금 하시는 일... 그냥 선생님 직업이잖아요.
6	응 술 취한 사람이 외상 안 해준다고 할아버지를 찔렀대
0	방학 때는 돈 쓸 일이 많단 말이야.
2	 아.. 그렇구나. 그걸 봤구나.
6	아니에요 그런 거.
2	한 10만원 정도?
0	"아빠때나 그랬지, 요즘에는 창의력중심 사고를 	많이 봐서 단순 암기능력은 필요 없어요."
3	너 그렇게 단 거 먹으면서 양치를 안하니까 이가 다 썩지! 얼른 잠바 입어. 치과 가자.
5	예서가? 벌써?
5	하긴, 할아버지는 그렇겠지.
0	이렇게 정정한데요 뭘.
4	       엄마가, 이제 그만하재.
2	그 남자랑 선 보는 거다?
3	어떡해?
6	아니, 뭐 드럽게 맛이 없어??
7	봤네 봤어~ 야 선생님 좀 그만 지켜봐~
3	아니, 태권도 캠프 가는게 뭐가 무섭다고 이러는거야?
0	지금 8월 이잖아.
2	….응.
1	아, 병원에서 그렇게 말했던거야? 갑자기 그런 거야?
2	아니 별 건 아니고.
3	너무 끔찍하다 진짜
4	 한 잔 받으시죠 장인어른.
4	우리 애가 알레르기가 있어서요.
1	그래? 그럼 용돈을 좀 올려줘야겠다. 얼마나 올려 주면 좋을까?
3	너, 나 좋아해?
3	혹시 저번에도 세탁물 제대로 안 빼 주신 거 그쪽에서 그러신 건가요?
5	아저씨한테서 나는 거 같은데요?
7	됐어~ 그냥 희동이랑 봐~
6	"그러니까 하기 싫어요. 	남은 게 너무 많아서 하기 싫어요."
6	네. 그게 그렇게 주름에 좋대요.
5	그런데.
4	"없어. 눈치에, 평생 없었던 거 같아. 	 여자친구라고 데려오는 꼴을 못 봤어."
1	[실용주의 사고와 학습] [아티스트 웨이] 지금 반납하신 분 맞죠?
1	 나 이번에 거의 다 전공. 죽겠다.
3	나 원래 올백 맞던 애야. 반항 할라고 일부러 오답 찍는거라고.
5	너 폰 안 냈어? 어떻게 갖고 있어? 안 걸렸어?
2	어... 나 다 닦고 나왔는데?
0	오냐.. 내가 여기서 밤새도록 기다리고 있을거니까 안 올 생각하지마!
0	제가 지금 국어 공부하려고 여기 나온게 아니구요… 빨리 본론만 말씀하세요.
2	그리고…
3	야… 그냥 아무것도 하지마. 아무것도. 알았지?
1	너 1지망 어디로 정했어?
7	아 그럼 문자로 계좌 넣어드릴게요.
1	가자 가자.
3	뭐 하는 자식이야?
4	 하...
3	싱글벙글 하면 삐질 거 아니야?
5	뭐? 무슨 귀신 씨나락 까먹는 소리야.
6	왜요.
4	인간이랑 뱀파이어끼리는 키스를 할 수가 있어. 그래서 여자가 환생해서 인간으로 태어나려고 자살을 한 거야. 그리고 남자는 환생한 여자를 찾으려고 몇 천년을 돌아다닌 거야.
1	그럼요. 17일 코스가 제일 인기있고, 13일 코스도 있어요.
7	네... 노력할게요.
6	가만히 앉아서 기다려.
5	아…
1	그래서 출판 회수를 하려고 했지요.
6	전 훌륭한 사람 관심 없어요…
7	그렇긴 한데, 무슨 벌써 결혼이야. 아직 30대 초반밖에 안됐는데.
2	종류별로 좀 내주세요. 샘플링.
6	이 정도면 살만큼 살았다. 그 양반하고는 더는 못 살아.
2	며칠 전부터 식도가 약간 타는 듯이 따가워요.
6	구라치지마. 반에서 20등 했다고 엄마가 다 말 해줬어.
1	음.... 너 같이 자란 거.
1	응. 밥 먹고 영화 보는 거 말곤 할 일이 없긴 하지.
1	에휴… 그래 해봐라, 해봐.
3	아니거든?
2	그래도! 좀비나오는 데서는 좀 무서웠어. 근데… 그것 보다, 앞에 붙은 공포영화 광고가 진짜 너무 무서웠어.
6	그게 아저씨 일이에요?
1	네… 먹었어요…
4	엄마는 내 말 절대 안들어.
0	아 왜요? 이 놈 말하는 싸가지 봐라.
5	누가 들어왔었어? 너랑 나랑만 둘이 있었던 거 아니야?
6	제가 용돈 드리면 그거 또다 이모부 도박하는 뒷구녕으로 들어가는데         어떻게 돈을 드려요. 맛있는 거 사드릴게요 제가. 지난 번에 보낸 복숭아 잘 드셨어요?
1	응 궁금해.. 진짜로 귀신이 있는지 궁금해. 진짜로 귀신이 있어? 정말 귀신이 있어?
2	부자는… 아닌데.
0	 아버지! 우리가 무슨 돈을, 땅에서 퍼 담는 줄 아세요?
6	기억은 안 나는데.... 전해 들은 것만 기억나요.
7	그런 얘기는 처음 들어봐. 고맙다.
3	"괜찮아요. 여자친구-남자친구 사인데,	 그럴 수도 있죠."
5	 할머니 지금 밥 먹은 거 치우고 있지?
7	너도 참 고집이 세다 그치?
0	뭐?
1	현자타임~
0	그래도 축구하는 게 좋다고.
3	부드러운 맛이라고요? 샷 추가 안 해주신 거 아니에요?
5	진짜 병원 가야 되는 거 아니야?
3	얘, 엄마 시계는 벼룩시장에 팔기엔 너무 비싸지… 근데 아빠가 알면 서운하겠다. 기껏 생각해서 골라왔는데 딸은 그 시계를 차지도 않고, 심지어 팔겠다고 하고, 잃어버렸고!
7	 에이씨. 어쩐지 텁텁하더라.
7	그럼… 흉가가 되는거지?
4	힘들겠다.
4	많이 괜찮아졌어.
4	네…
1	너가 고른 베스트야?
3	탓 하는게 아니면 뭔데? 지금 내 탓 하는 거 아니야?
0	 왜 왔어.
6	핸드폰은 엄마가 가져갔어.
2	맞네? ...어떡하지?
2	정말 죄송합니다… 집 안에서 교육을 좀 더 철저히 시켰어야 했는데…
2	아빠라도 무서워서 돌아왔을 것 같아..
2	아이고, 고 3 학생이 있군요. 제가 집에도 주의를 잘 해 놓겠습니다.
3	아 피곤해~ 그냥. 오늘 말고. 다음에 하자.
3	너무 힘든데.. 조금만 쉬면 안돼요?
6	"아가, 경찰에 얼른 신고하는 게 좋겠다.	 어머니께는 알렸어?"
0	구구단이라니. 나 구구단 일곱살 때 뗐잖아.
2	그치. 근데 그게 진짜 어렵더라고. 아니 나는 애가 잘 해도 수업을 못 하겠고, 애가 너무 못 해도, 이게 느는 건지, 이래서 붙을지 그것도 모르겠고.
0	야!!!! 그만 하라고!!!!
0	 방마다 다 컨셉도 다르고… 내용도 다르다고요! 게다가 이건 제일 어려운 난이도 방이잖아요.
3	근데 그거 3년전인데 왜 갑자기 지금…?
6	옷 같은 거는 기억이 안나요?
2	네? 네…
4	아 그렇구나.. 안타깝네. 이제 막 수업하는 방식이랑 공부하는 습관이 자리 잡아서, 조금 있으면 성적도 더 쑥쑥 오를 거 같은데. 근데… 어머니가 과외비 주시는데. 그럼 어쩔 수 없지.
3	너 내가 다리를 분질르든 팔을 분질르든 할거야!
1	왜?
3	진짜 웃기고 있네… 야, 정신차려! 
3	뭐를 그렇게 사다 바쳤는데?
2	얼마나 가야 돼요? 여기서 먼가요?
4	지금 바로 병원 다녀와봐. 내가 부장님한테는 말씀드릴 게.
2	 그래. 아무튼 조심히 들어가요.
7	나도 거기서 처음 봤어.
2	그치만…. 혼자 보기 무서운데.
3	그게 무슨 소리야. 지금 너 없어졌다고 엄청 찾고 계실걸?
0	그런가? 그래도 노래는 잘 해. 키도 크고.
4	그래? 알았어.
1	 저거… 쓸 만 하냐니?
1	교복이요. 상원 중학교 교복..
1	야. 맛있냐?
1	네 기침이 어떻게 심해지셨죠?
5	그런가? 요즘 몸에 힘이 없긴 해. 움직이기도 귀찮고.
0	코딱지만한 공원이니까, 다음에 와서 보시죠.
2	 어휴...
4	아… 뭔가 오해가 있으셨던 거 같네요 고객님.
2	그래서 화장실 안가려고 밤새 참다가 이불에 쉬야 하고 그랬지.
6	아니. 그 때 병원서 수술한 뒤로는 괜찮어.
7	그럼! 당연하지!
7	그래. 그럼 나 얻어 먹을게.
5	연진이? 연진이가 누구야?
0	또 또 없는 이야기 지어낸다.
6	휴…… 너 진짜 왜 그래.
2	친구들이랑도 잘 지내죠? 재현이 놀리고 그런 애들은 없죠?
5	그렇게 비싸다고?
3	이제 와서 갑자기 아빠 노릇하고 싶은 맘은 들어?
4	문제는 하나는 전 남자친구가 자주 가던 카페고… 하나는 전에 친하던 친구가 자주 가던 카페야…
1	어머 힘들겠다.
1	돼지고기 메뉴 중에선 뭐가 제일 맛있나요?
2	그러게... 군대 갔다 와서도 군대문화가 너무 심해서.. 여러모로 문제야..
6	누나 형들이랑 같이 다니는 거에요?
5	심부름? 갑자기 무슨 심부름이냐?
0	 내가 애를 몇이나 키우는건지. 어휴. 즈그 아빠랑 똑같아서는.
1	응. 엄마는 고양이들 멀찍이서 구경한다며.
7	딱히 요란한 건 아닌데…
2	알았어. 형준이가 또 그런 말 하면 나한테 말해.       내가 뭐라고 할게.
0	아니... 아들뻘 되는 사람한테 이 정도 말도 못 하나?
3	꼴랑 10만원 차이로 이러는거야?
6	네 알겠습니다. 저 주중에는 계속 학원 다녀서 주말에 만나야 할 것 같아요.
1	근데 이제는 모든게 분명해졌어.. 나 진짜로 꼭 소설가가 되고 싶어..지금 신춘문예를 목표로 글을 쓰고 있는데.. 이번에 꼭 등단하고싶어.. 그래서 엄마한테 자랑스런 아들이 될께..
1	그 집은 도배만큼은 확실히 됐겠어요.
2	그래? 뭐 하고 싶은데?
5	 그래. 잘 했네.
3	"제가 공생하는 사이에서 예의를 지키려고 기자님 직접 찾아뵌거지 다음 번엔 기자님 얼굴 직접 안봬요. 정치부 오신지 얼마 안되셔서 아직 잘 모르시나본데	 어떤 게 기자님 인생에 도움이 될지 잘 한번 생각해보세요."
6	어우. 공포스러워.
4	요즘에 엄마아빠 싸운 거 알아?
0	" 아니, 그냥 돈 주겠다는 데 들어가면 되지,	 뭐가 어려워서 취직들을 못 하냐."
7	좋아.
4	요즘 사는게 막막해서 자꾸 이런 생각을 하게 되네.
6	당연히 팼지. 먼지나게 때려줬어.
7	콩나물? 콩나물은 저기 쭉 가가지고 보면 두부 옆에 있어요.
2	아 요즘 뱃 속이 답답하고 소화가 잘 안돼요.
0	어쨌든, 우리는 이사 못 가고! 그 쪽이 알아서 해!
7	응. 괜찮죠? 이게 여기 살던 학생이 여기서 5년을 살았어.
0	그렇다고 지금 가면 안 되지. 그동안 기다린 게 있는데.         있어 봐. 내가 조감독한테 말 좀 하고 와야겠어.
5	안 그래 보이는데... 아무튼 뭔데?
1	왜요?
7	"와.. 선생님 예능신 붙은 거 아니에요?	 어떻게 타이밍이 그렇게 돼요?"
3	으휴 내가 이래서 집을 나간 거야.
1	엥? 사실 왜곡도 정도껏하시죠? 내가 오빠 폰에 궁금한 게 뭐가 있다고 남의 핸드폰을 들여다 보는데! 할 일이 없어도 유분수지!
7	아니야 형 보지마. 이러면 재미가 없으니까... 계속 불러봐.
3	저는 등산은 안하고. 다리가 안 좋아서…
7	저는 이런 낡은 느낌이 좋더라고요. 어렸을 때 갔던 시골집 생각도 나고.
3	가엾다 그 여자.
6	한 삼십 분은 기다려야 한대. 다른 데 갈까?
4	"그죠. 나이 먹어서 하려니까, 또 다르더라고.	 그래서 그 사이에 영감이 가뵈렸어. 너무 힘들었나봐. "
2	아.. 네.. 제가 꼭 좀 부탁드리고 싶은 일이 있어서요..
4	예… 그럼 부탁드리겠습니다.
6	"그럼 다른 사람들을 찍어.	 엄마 아빠 영상 올리면 되잖아."
3	혜정인 매달 적금을 니 월급 만큼 부어.
6	이게 무슨 남자 여자로 나눌 문제냐. 제수씨가 고생한거고. 니가 다른 게 먹고 싶으면 나가서 사 먹던가 . 니가 요리를 하는 것도 아니고 장모님이 사십 넘은 니 밥을 챙겨주셔야겠냐? 감사하면서 살아.
5	요즘 호박이 맛있더라.
1	요즘 경기가 안 좋다더니, 택시들이 그걸 제일 먼저 알잖아, 안 그래?
5	브라키.. 뭐? 그거 또 공룡이지 너.
4	지수 대학 동긴데. 지금 간호사 하고 있대.
2	음… 막 귀신이 나오고 그런 건 아닌데… 어제 꾼 꿈 말해줄게. 근데 깨고 나면 시간이 좀 지나면 좀 까먹는 편이라, 정확하지는 않을 수 있어.
7	그래. 천천히 오라 그래. 회사 일 바쁜데.
4	아저씨 무슨 종교 믿는 거 있으셨어요?
2	아 진짜로 안되는데, 한 번만 봐주세요. 부모님한테만 말하지 마세요. 진짜 다른 거 다 할게요.
4	어휴. 어쩌다 길을 잃어버렸어. 여기 처음 와?
7	그래. 저번주에는 무대에 김치를 갖고 올라온 사람도 있었어.
6	 헛소리 그만하세요. 30분 뒤에 다시 틀어 드릴게요.
1	무료배송 몇 건 뭐 이런거지?
7	응. 거기 진짜 맛있는 것 같애.
0	너는? 너는 존대 중이냐?
4	너는 바보야.
3	평소에 안하니까 시험기간에 밤샜지.
2	어. 너가 이런 면으로 좀 쎄잖아.
4	"에이, 그냥 그랬다는 거지. 	 기철이는 눈빛이 똘망똘망한 게, 성호랑 달라. 진짜 판사봉 잡게 생겼어."
5	네...? 뭐가요?
0	안된다고 어떻게 확신을 하냐? 또 알아? 나도 재용이처럼 부자 될지.
3	어휴, 그러게 누가 답지를 밀려 쓰래? 요새 누가 그런 실수를 하냐? 어?
0	내가 뭘 그렇게 잘 못했어! 다른데도 현금만 받는데가 얼마나 많은데!
