multimodal_emotion	text_script
4	에이, 그것도 다 옛날 이야기죠. 요즘엔 그런 가게 몇 없어요. 경기가 어려워서, 한명 한명 손님이 아쉬운데요.
3	그럼 적극적으로 의견을 내던가. 이렇게 꼭 나중에 뭐라고 하는거, 당신 안좋은 성격이야.
7	네. 감사합니다.
1	 어디 한 번 줘 봐.
4	병가냈다. 와서 앉아봐.
0	머리 엄마가 잘 묶어 줬네. 머리띠가 왜 필요해.
2	아… 번거롭게 만들어 참 미안합니다.
0	좋게 좋게 해결 볼게 따로 있지. 이게 말이나 됩니까?
0	그래. 오늘 과자는, 그냥 줄게. 다음부턴 절대 도둑질 하면 안 돼.
1	 에이~ 요즘 애들은 키스도 하고 할 거 다 하더라.
1	난 오배송이라 생각하고 뜯지도 않고 있었지.
5	자주 가십니까?
5	큰일이네. 그럼 선생님이 남는 우산 있는지 한 번 찾아 볼게.
0	야, 임마. 니가 언제 그랬어? 그 사람 죽었으면 어떡하냐고 그랬잖아.
0	이 나이 먹고 무슨 운동이야.
2	하… 저희가 잘못 했구요… 근데 너무 말씀이 심하신거 같아서…
3	무슨 형준이가 신생아도 아니고, 내가 뭘 이해해. 연년생인데. 자기가 그 정도는 알아서 해야지.
1	응. 그 사각진 빨간 차. 나 기억나. 그거 타고 놀이공원 자주 갔었잖아.
7	치킨이나 피자.
4	응. 왜 먹고 싶어?
6	 아니, 저는 건물주 분을 불렀는데 아드님이 나오시면 어떡합니까?
3	야. 그 정도면 많이 쳐준거야. 그냥 가.
6	배수로 공사만 하면 되는거 아니여.
3	아 왜!
2	제가 오늘 수인이한테 고백을 했는데요,
7	아니, 밥은 안 먹고, 미팅이 있어서.
2	누가 이야기 했는데요?
1	근데 너 CC잖아. 괜찮겠어? 과에서 계속 마주쳐야 되는데.
0	아빠를 왜 만나요.. 난 아빠 없어.
0	이 나이 먹고 담배도 내 마음대로 못 피면 무슨 낙으로사냐.
3	"아니, 엄마가 놀이공원을 가자는거야. 	 난 싫은데."
5	그래? 누구한테?
0	아.. 또 그런 예의 범절은 알아?! 카페에서 조용히 얘기해야 다른 손님들한테 폐 끼치는게 아니라는건 또 알아?! 그걸 아는 사람이 남의 남편한테 손을 대?!!
3	엄마도 그렇고 이모도 그렇고... 나한테 정말 관심이 있어?
3	너 집에도 혼자 못 가냐?
6	그럼 당장 핸드폰 내려놓고, 손 씻고 와.
0	거짓말이라니!
0	아 진짜. 애인 아니라니깐요? 남친인데.
5	그러게. 시간이 왜 이렇게 쏜살같이 가는 지 모르겠다.        니가 지금 이십대 중반인가?
2	아 스물 다섯 살이에요.
0	너 진짜 못됐다. 이유없이 사람 때리는 거 엄청 문제야. 너 그거 몰라?
2	그럼 사양 좋은걸로 하나 사야겠네.
7	아 그거? 대본이 좋았지.
4	아버님 아들이 저보다 제사 더 끔찍히 챙겨요. 걱정마셔요.  오늘은 정말 어쩔 수가 없었나봐요.
0	"너 작년에도 그렇게 말해서 멀쩡한 폰 바꾼거였잖아. 	안돼. 공부도 안하고."
1	그래도. 재미 있을 거 같아. 사람들도 많이 만나고. 까페에서 일하면 거기 음식도 막 먹을 수 있잖아.
4	소용 있지.. 엄마가 그랬단 말이야.
5	그랬구나. 이번에 문제 난이도가 좀 있었나보네.
0	앞에 달린 TV보면, 시간 금방가서 괜찮아.
5	당연하지.
1	그게 누구야?
3	"그 대학도 고만고만한 곳 나온 형식이? 	그 자식 지방대 나오지 않았어?"
4	죄송해요 아저씨. 아까 물어본다는 걸 깜빡했어요.
3	일 년이나 같이 살았어? 근데 왜 헤어졌어. 너희 대학 때부터 cc 아니었어? 몇 년이나 만났지?
0	야! 지금이 조선시대냐? 헤어지고 나서 뭐 삼년상이라도 치러야 돼? 피차일반 깔끔하게 헤어지면 끝인 거지.
6	그건 그래요. 저도 남자친구 있는거 절대 말 안해요.
4	다른 데 가도 다 똑같아.
1	다행이다. 저번에 형님 뵈었을 때 아주 건강해 보이셨었거든. 금방 건강 되찾으실거야.
5	 208동 704호…? 맡겨진 택배가 없는데.
7	그래.
0	아아! 아퍼!!
0	그러니까. 서른이면 아줌마지. 몰라? 아 짜증나게 하지 말고 꺼져.
7	응. 연봉 한 번 들어보고. 지금보다 더 높게 불러야지.
4	나 진짜 안 들어갔다니까. 맹세할 수 있어.
5	커피요? 저는 콩나물 사야 하는데… 엄마가 콩나물 사오라고 했어요.
7	할머니, 여기 애기들이 보는것도 있고, 어른들이 보는것도 있아. 할아버지 할머니들이 하는 것도 있어!
2	네… 뭐지?
3	너는 내 말을 잘 듣는 듯 싶으면서도, 기똥차게 곡해하는구나?
7	뭐… 이해가 안 가긴 하지만… 그래. 아빠 생각해서, 내가 새겨 들은 척은 해 줄 수 있는 거니까.
1	나는 좋아하는 사람 생기면... 바로 얘기할거야.
6	난 공포영화도 못 보는데! 실습을 어떻게 하라고! 그게 어려운 건데 설득이 안돼.
4	그렇구나. 되게 좋은 분인 줄 알았는데.
1	그릇 찾으러 왔는데요.
5	"이게 안 보여? 너 안경 써야 되는 거 아니냐?	 니네 엄마 또 난리 나겠네. "
3	됐어요.
3	지역 사람끼리 이러는 거 아니야.
0	너는 돈 쓸데가 그렇게 없냐. 그런 걸 사게.
1	응.. 인생이 뭔지도 모르면서.. 공부는 왜 할까?
6	"민준이 엄마는, 이제 엄마야.	 서준이도 다른 엄마가 낳아주셨지만, 엄마 아들이 됐잖아."
3	왜.
3	아, 꼭대기 층이어서 옛날에 비가 살짝 샌건데, 오래 된 거에요.  도배도 새로 할 거니까. 뭐.
1	정말? 누나도 나밖에 없어?
0	넌 어른한테 그러고 싶니?
7	"감사합니다.	 뜯어봐도 돼요?  뭐에요? 무거운데?"
1	그렇지. 미세먼지를 싹 없애주는 서비스가 새로 생겼거든.
7	그래도 될까요?
0	아! 빨리 말해.
1	네.
3	이 기자, 오늘따라 왜 이렇게 공격적이야?
5	아. 그렇구나.
5	근데 벌써 결혼을 해?
1	너 우리 학교에 나타나는 처녀 귀신 알아?
3	아이고. 요즘애들은 다들 왜 저러고 다닌다냐.         학생 때는 학생답게 하고 다니는 게 제일 예쁜건데.
4	응..  언제 가지…
6	크고 작은 일로 싸우는 거야 일상인데, 최근에는 갑자기 이혼이 어쩌고 저쩌고 그러네. 미쳐버릴 것 같다.
1	어. 같은 회사 제품이거든.
7	그래도 졸업을 빨리 해야지. 졸업을 안하면 안돼.
0	아니 티비에서. 헬스 트레이너가 그랬다고. 진짜야.
7	그랬구나! 난 텔레파시 같은 게 통한 줄 알았어!
2	너도 참 고생이구나. 이렇게 해서 월에 버는 것도 얼마 안 되는데.           장사 접고 싶다니까….
3	선생님이 그걸 어떻게 알아요?
4	혹시 나래 할아버지랑 사는 거 어떻게 생각해?
5	"어.. 엄마가 요즘 얘네한테 빠졌는데, 	 뉴스 보니까 팬클럽을 모집한다네?"
4	아니에요. 교수님 웃으면서 보내드릴 거에요.
2	네. 수경이는 이제 이 세상에 없어요.        이제 아무도 가질 수 없어요.        영원히 제꺼에요.
2	"역시, 우리 예슬이는, 사람 말문 막히게 하는, 재주가 있어.	 대단해."
4	앞으로는 진짜, 설명서 제대로 읽자.
7	어제.
6	야. 뭐라도 두르고 있으면 되잖아.
3	저런… 고객님 비밀번호 5회 오류 이후에 지정하시는 경우에는. 반드시 새로운 비밀번호를 사용 하시게 되어 있어요.
4	어. 엄마가 요즘 자꾸 오라더라.
3	근데 왜 갑자기? 공부 하기 싫어서 학교 가기 싫다는 거야?
4	거짓말마세요! 세상에 그런 사람이 어딨어요?!
6	에이 뭐야, 할머니 치사해.
2	선생님도 참 어려우실거 같아요.. 최선의 방법이 뭔지 알 수가 없네요..
3	저한테 부탁하시는 게… 더 체면이 안 서는 일이 아닐지…
4	아….
4	이상한 양말만 신는 혜림이라고 놀린단 말야!
0	야! 너 이리 안 와?
0	 니네 아빠가 요즘 집안일을 한다고 그렇게 설친다?
3	아버지 그건 제가 다시 갚는다고 말씀 드렸잖아요..
1	응. 목침. 할머니 원래 목디스크가 있어. 근데 그 목침 사서 쓴 뒤로 그나마 나아진 거야.
1	 저 거기 있는 캐모마일차 하나 주세요. 
0	잔소리 좀..?
6	그게 뭐 내 맘대로 되나.
4	알았어…
1	알았어. 그냥 저~기. 안암쪽에서 나왔어.
6	"민준이 짜증나! 	 쟤 다시 데려가라고 하면 안돼?"
1	뭐... 크게는 거의 50만원씩도 차이가 나.
3	정책 같은 소리 하네. 여기가 국회야? 쬐깐한 동네 미용실 나부랭이가 무슨 정책 타령이야.
6	할머니가 몰라서 그래~
5	너 원래 경영학과 지망했었는데, 바뀌었구나. 
2	다음부터는 숙제 잘 해와야겠지?
1	남팬들은 돈을 안 쓰니까 실속이 없지.
6	"네 인생이 힘들어요. 	제 마음대로 되는 게 하나도 없어요."
2	아 미안, 미안. 내가 진짜 보석 같은 놈으로 다시 소개 해줄게.
7	어. 요즘은 사진이랑 동영상까지 같이해서 보기 편하더라구.
7	자꾸 거절하는게… 설마 진짜 나랑 밥 먹기 불편해서 그러는거 아니지?
0	나도 없어.
7	말씀도 참. 아직 식사 안하셨죠? 오시면 드신다고 하셔서 저도 그냥 왔거든요? 과일이라도 깎아 올까요?
4	"그런가..	그래도 이유를 아니까, 좀 개운하네. 	난 그냥 어릴 때부터 꾸는 악몽인 줄 알았는데."
0	어제 내가 전화 했을 때 달려 왔었어야지.
5	세뱃돈? 받아서 뭐하려고?
6	아 나도 축제 준비로 바쁜데 그걸 언제 연습하고 있겠어…
7	너 이제 가면 언제 오냐? 그동안 보고 싶으면 화상채팅하려고 내가 산거야.
4	언니가 편집 조금 도와주기는 했잖아.
7	엄마는 이런 유치한거 안물어보거든!
6	"갑자기 결혼 얘기가 왜 나와.	 나 생각 없어."
4	형도, 이제 가정에 충실하는게 좋을거 같아.
5	있지?
3	그치. 아빠는 뱀파이어처럼 잘생기지 않았으니까. 그래도 엄마는 사랑을 너무 쉽게 생각해.
2	아빠랑 엄마는 어떻게 만나셨어요?
0	 아니라까요. 그냥 영환데 잠깐 야한 장면이 나온거에요.
3	 싫은데~싫은데~
1	응. 형은 전기 면도기 써.
1	하지만... 귀엽다고 후투부 다 잘되면 애기들 다 후투부 하게?
1	나도 처음엔 경차를 탔잖아.
5	네? 실직이요?
7	맞아 거기 커플들이 회 하나 사가지고 가서 먹고 그래.
3	아빠는 그렇게 비밀을 못지켜서 어떡해? 아, 진짜 짜증나
0	맨날 택배도 툭툭 던지고, 내 이러다가 언제 한번 이렇게 사고 날줄 알았어. 배상 안해주시면 저 택배 본사에 클레임 겁니다.
7	그 돈 가지고 뭐 할거야?
6	아, 선생님이 집에 뭐 놓고 온 게 있는 것 같아서 다음에 와야겠다. 개학하면 보자!
2	전 학교에서 전학수속 밟았어?
5	알바가 뭐에요?
5	그러냐?
7	그래. 우리 가족들 타는 건데 또 고장나면 어쩌나 가슴이 철렁하다니까.
2	네… 제가 말씀드린게 그건데... 그게 진짜 제가 딱 원하는 거거든요…
2	엄마 또 난리 날텐데. 너 학원 빠지는 거 싫어하잖아.         아, 엄마한테 잔소리 듣기 싫은데. 야 너 그냥 담에 같이 가.
1	세례는 이전의 죄를 다 씻고 새로 태어나는 일입니다.
7	네! 진짜 좋은 생각이에요.
7	이제 네 살.
4	왜 선생님한테 말해 주기 싫어? 선생님은 하은이한테 무슨 일 있었는지 하은이 입으로 듣고 싶은데.
1	네. 호주가려고 하다가, 영국으로 바꿨어요. 근데 영국이 호주보다 훨씬 경쟁률이 세거든요.
3	양말 같은 데에 허비할 시간 없다~ 얼른 아무 거나 신고 가.
6	….아니.
4	그건 또 싫대.
0	나도... 얘기 해보니까.. 아닌거 같네… 나도 헤어질 테니까.. 그쪽도 이혼을 하든지 말든지 마음대로 해요!
3	그게… 우리 새어머니가 놓고 가신 물건인데… 제가 잘 챙겨놓는게 당연한거 아니겠어요? 그게 자식된 도리죠. 도리.
5	형네에서? 내가 일을 어떻게 해.
4	그래도, 애들이 도와달라고 할 때마다 마음이 안좋아. 다 해주고 싶은데.
1	나는 잘 지내니까 걱정 말고.
3	하이고.. 그래. 존댓말 써주는 것만으로도 고맙다고 해야 되나?
3	성적이 나와야 대학을 가지. 대학이 뭐 너 들어 오라고 문 열어 놓고 기다린대?
5	네?  그게 문제가 되나요?
3	네! 사실입니다.
7	나는 너가 더 신기하다.
4	응. 근데 UFO가 진짜로 있다면,        그런 세상이 왠지 진짜로 있을 것 같거든.        우리는 모르지만, 우리보다 훨씬 발전한 외계인들은        그런 세상도 마음대로 다닐 수 있을 거 아니야.
0	강남?
0	우리 엄마가 당했지 그럼! 우리 엄마가 당신 괴롭혔어? 당신이 우리 엄마 괴롭혔잖아!
2	"선생님은 우빈이한테 도움이 되려고 시작한 건데,	 선생님만 도움을 받고, 우빈이한테 피해를 줬네."
0	내가 언제 그렇게 말했어? 없는 말 지어내지마!
1	응 그런데? 하면 되잖아.
7	"사 계절을 함께 보내고, 또 한 번의 사계절을 보내면, 	뭔가 그 사람에 대해 진짜로 알게 되는 것 같은 느낌? 	 두 바퀴?"
5	이렇게 매일 그리면 진짜 하루에 백 개도 그릴 수 있어.
5	동남아?
1	 네. 할 일이 좀 남아서요.
4	"할아버지 슬프겠다...	 할아버지 그럼 이제 친구 없어요..?"
2	그럼 다시 나오는거예요? 오늘?
2	알았어 미안해… 근데 공부에 집중이 안되는건… 음… 보통… 정말 급한 일이 아니어서 그런 경우가 많단 말이야…
0	몰라!
1	 약정 할인에 제휴 카드까지 하시면               매달 이렇게 나오네요.
4	그러면 안돼. 그럼 기름을 둘러도 다 들러붙어.
0	 엄마는 나 아픈 것도 안아프다고 하고 나를 못믿어? 진짜 짜증나…
4	왜? 선생님이 뭐 잘못했어? 왜 선생님한테는 이야기 안 해줘? 선생님도 궁금한데.
4	안 돼. 엄마도 엄마의 인생을 살아야지.        지수가 자꾸 엄마 보자고 하면, 엄마도 힘드셔.
1	응. 그러자. 그럼 내가 대리점 알아봐드릴까요?
6	고무장갑 끼고 하면 되지. 걔도 참 꼴값이다.
0	나도 지금 학생 때문에 장사도 못하고 말싸움 하고 있잖아!
1	주말? 별 일 없는데 왜.
4	아빠가 퇴근길에 다리를 다친 아기 고양이를 발견해서 데려 오셨어.
0	산소 가는 꿈이 왜 악몽이야? 집에서 못 노는 게 그렇게 억울해?
5	여자친구는 아직 사귀고?
1	그래도 환갑인데, 밥만 먹는다고?
3	우겼다고? 그게 먹혀.
5	어! 어떻게 알아?
1	진짜 너무 고생했겠다. 좀 쉬었더니 나아졌어?
2	하… 나도 너 군대보낼 생각하면.. 가슴이 턱 막히는게... 잠도 안와..
6	"으이그 으이그. 잘 한다. 	 돈 벌어서 아낄 생각은 똥으로도 안하는구만."
2	아. 먹어보긴 했는데.
7	"학교 땡땡이 쳤어요. 날씨가 너무 좋아서 학교를 못 가겠더라구요. 	하늘도 높고 파랗고. 햇살도 좋고. 온도도 너무 춥지도 너무 덥지도 않고."
2	희곡이라.. 주변에 친한 사람 중에는 희곡 쓰는 사람은 없어요.        저는 영화 쪽이라서 주변에 다들 시나리오 쓰는 사람밖에 없어서요.
0	 야. 에어컨 켜라.
1	너… 그러면, 가족 같은 분위기에서 한 번 일해 볼래?
4	그러게나 말이다.
1	갠 곶감에 죽는다.
1	그런가봐. 나도 못 알아 듣는 거 많아.
7	부끄러워서 그런거 다 알아.
1	엄마랑 아빠랑 나랑 셋이 모으면 미국 한 번 왕복은 나오겠던데.
1	아… 삼 대 시구나.
6	" 	니네 엄마 아래서 자랐으면 그럴만도 하네."
3	이 동네에, 유명한 진상 있다고 하던데… 그거 당신이죠?
5	주산이 뭐야?
5	내가? 나 젓가락질 완전 잘하고 완전 잘 집는데.
5	네? 아 아직 못 받았는데. 어제 언제 올리셨어요? 퇴근 전에 확인하기는 했는데…
1	좋고 나쁨을 말하는 한자어야.
6	뭐?
5	그래? 대단하네! 작가 이름이 뭔데?
5	정말요?
7	네. 물새는 건 고쳤고요. 월요일 되면, 그래도 보일러 회사에 전화 한번 해서 점검 받아보셔야 할 것 같습니다.
0	 진짜요?        아 뭐야. 2차 함수 부분이잖아요. 이거 한 바닥 푸는데        저 두 시간 걸려요. 그럼 수업 끝나겠네.
0	네?
3	됐고 너가 생각하는 범위 내로 나한테 보내 나머진 내가 알아서 할게 으휴
3	와 완전 날강도네.
1	 김주임님 커피 한 잔 드릴까요? 
5	말숙이 아주 대박나버렸더만.
3	아니… 3등도 잘 한 거지. 근데 아빠는 1등밖에 안 해봤거든.
3	화장실 갔다고 하면 돼죠.
3	야.. 세상에 귀신이 어딨어.
6	아이, 얘가 왜 이래? 엄마가 이상한 요구 하는 것도 아니고. 그리고 이게 지금 휴지로 되겠니? 물티슈 정도는 있어야지.
1	나는 맨날 이튜브 봐. 그걸로 영어도 배우고 엄청 좋아.
3	맞아.. 애들이 미울 때도 있었는데.. 다들 나 때문에 태어난 애들인데.. 전부 내 책임이지.
0	제 공부는 어차피 제가 알아서 하거든요?
6	그거 길에서 하면 엄청 위험해요.
7	김치 집에 많아. 나도 이번에 열무김치 하나 담고,        진주댁이 배추김치 많이 담았다고 나눠줬어. 그 김치도 다 못 먹을 판이야.
4	보험 처리를 하더라도 내가 얼마정도 더 물어줘야 되나봐.
0	올려 준지 얼마나 됐다고 또 올려 달래?
0	싸보십쇼. 어디.
2	늦기 전에 얼른 가봐요. 애들은 진짜 큰일날 수도 있어요. 얼른 얼른.
6	"어! 그럼 지금 바로 보러가면 안돼요?	 제가 어제 오늘, 정말 구석구석까지 다 찾아봤어요.	 믿어 주세요."
4	아니…
2	경주요.
7	그럼 그냥 친구들이랑 나눠 먹던가 아니면 좋아하는 선생님한테 드리던가.
1	난 약간 새콤한 거 먹고 싶어.
5	그러니까. 이게 보니까 동물들이 사육과정에서 스트레스를 많이 받아서 고기에도 그 스트레스가 다 함축돼 있더라고. 그걸 먹으니까, 사람들이 자꾸 화가 나고 그런 거라더라.
5	그럼 새로운 사람 만난지 한 달 된거야?
3	깜박 잠들었는데 코를 골아? 너 코 골아서 깨운거야…
2	네… 그럼 저 다른 데 한 두 군데만 더 보고 연락드릴게요.
3	좋은 게 좋은거지. 학생이 왜 이렇게 까다로워?
3	내가 찔렀지~
4	무슨… 숙제인 것 처럼 말하네.
1	나 막 일주일 넘게 울고 그랬어.
5	그럼 영어는? 알파벳도 알아?
5	정말? 그런 프로그램이 있어?
7	그냥... 예쁘잖아~ 나 텀블러 모으는게 취미야.
7	너희 아빠가 운동을 시작했다며?
4	알았어 미안해 이제 니네집 앞에서 만나.
5	어떻게요?
0	아 진짜. 그거 아세요?  아줌마네 가게 기분 나쁘다고 소문나서 아무도 안 오는 거에요.
4	나 돈 없는데.
1	이틀. 금요일에 내려갔다가 일요일에 왔어.
2	둘 다지.
3	이렇게 힘들 줄 내가 알았니?
7	흠... 그래도 난 이왕이면 생파 크게 하는게 좋더라.
7	어 맞아. 태현이.
1	 엄마아빠 12시 넘어서야 들어온대. 걱정마. 너 마셔본 적 있어?
7	감사합니다.  여기 이거라도 드셔요.
2	병원은 무슨... 괜찮다니까..
2	아… 그래? 뭐 또 너 가지고 싶은 거 없어? 잘 생각해봐. 할아버지가 사줄게…
6	 네 선생님.        일주일 전에 상담할 때까지만 해도 별 얘기 없었거든요.        저한테 하고 싶은 얘기가 있었으면 직접 와서 했겠죠.       그래도 오늘 야자시간에 불러서 확인 할게요.
6	"그래. 	 그니까, 다 늙은 할머니 연애 걱정은 접어두고,	 니 연애나 좀 신경을 써봐. 	 너야말로, 연애 안 하냐.	 한창인 게, 추석에 할머니랑 앉아서 맥주나 하고 있고."
3	형! 형 진짜 나빴다.
6	아 할머니…
1	아니. 왼쪽에.
0	철딱서니 없다니! 이 향수도 마누라가 사준 거라고.
2	형… 아무래도 지금 오해를 하고 계시는 거 같은데….
1	병원에서 엑스레이 찍어 봤더니 그렇더라고.
7	그 전에 시간 언제 돼. 삼촌이 조카 맛있는 거 한번 사줘야지.
7	그래? 아쉽다.
3	미친. 공부나 해.
5	조심해. 체육복 입거나.
1	작은 홀 같은 데를 빌리면 안되나?
2	아이고.. 집이 왜 이렇게 안 나가냐. 빨리 팔아치웠음 싶은데..
4	할아버지.. 괜찮으세요?
2	그럼 전교 30등 이상?
3	거짓말 치고 있네. 지금 나한테 보이는 건 떡이 아니고 뭐야.
5	엄마? 엄마도 아침잠이 많아?
0	"아 또 시작이시네. 	 안된다니까요. 이제 시골집 팔아버린대요.	 아버지 우리랑 사시는 거야."
5	아 그.. 좀 너무… 튀는 거 같은데.
2	옷 샀어요….
7	이사가셨는데도 안 잊고 찾아주시니 감사할 따름이네요.
6	"사회생활 하면서, 안 서러운 사람이 어딨니.	 다 그러고 돈 버는 거지."
3	뭐가 부끄러워 젊은 사람이? 다 배우고 고쳐나가는거지.
4	아니, 이번엔 친아버지가 돌아가셨대.
6	네, 지선이네 유치원은 전염병 이슈 잠잠해질 때까지 당분간 운영하지 않을 거라고 해요. 덕분에 집에서 재희만 고생하고 있죠, 뭐.
6	아니 할아버지가 다 잘못했어
1	축구선수 되라고 축구공, 스케이팅 선수 되라고 스케이트화를 놓더라니까.
5	이번에 관리비 정산 한 거 봤어요?
6	엄마, 저번에 해온 거 하나도 안 먹었네?
5	더 맛있는 거 뭐?
4	잘은 아니고, 그냥 조금 합니다.
3	그러면 왜?
3	그래. 자 여기 봐. 머리도 길고, 눈도 크고, 코도 크지?
6	나는 남자 안 믿잖아.
0	 왜
5	못 움직일 정도니?
5	사모님, 뭐 더 시키실 일 있으세요?
4	그렇긴 하네. 그래도 이제 와서 선배들 탓을 할 수도 없고... 미치겠다.
1	가츠림, 왜 저번에 누나가 알바비 타서 사준데 있잖아.
7	오. 선생님 오늘 기분이 좀 좋아보이시네요?
4	나만 모쏠이야.
6	근데 귀신은 우리가 모르는 사람이고, 조상님들은 우리 가족이니까.          귀신들은 한을 품고 우리한테 접근하는 거고,         조상님들은 우리를 보살펴 주려고 오시는거야.          그러니까 다른거지.
4	네. 감사합니다.
1	근데 너 고백하려면 빨리 해야 될 걸?
6	"아 일하기 싫다아아아. 	너무 하기 싫네."
3	이르면? 이르면 어쩔건데?
5	할머니 뭐하는 거에요?
6	근데 우리 주 교재가 리딩 교재잖아. 이미 애들 다 샀는데 그건 어떻게 할거야. 환불해줄거야?
6	사회에 나와서 일만 하다 보면 좀 찌기도 하고 그러는 거야.
6	친구들 다 노트북 있단 말이에요.
4	"그 놈은 지 데려갈 짝이나 찾을 수 있을라나 모르겠어. 	 맨날 일 아니면 게임, 아니면 바이큰가 뭔가 오토바이타고 싸돌아 댕기기 바빠."
2	"선생님은 너무 좋은데..선생님이 가도 괜찮아 우빈아? 	 친구들이 선생님 때문에 불편해하지 않을까?"
0	너 어떻게 듣자마자 바로 엄마한테 얘기할 생각을 했어? 어떻게 그럴 수가 있냐구.
7	알았어 그러면. 고마워.
2	어디? 그 쪽문쪽? 아니면 남자 기숙사 쪽 개구멍?
3	저희가 신사답게 행동하면, 알아서 잘 해주셔야죠… 안 그래요?
4	[누몬]이 얼마나 어렵고, 양도 많은지 알아?
5	왜. 뭔 일 있었어?
0	너 어디서 말대꾸야! 너 초등학교 들어갔다고 벌써 말대꾸하는거야!
3	돈 번다고 유세떠냐? 나는 맘 편히 놀고 있는 거 같애?
0	사람들이 그 그릇을 낼름 집어가요. 그걸 굳이 훔쳐가는 사람들이 있더라고요.
5	응? 왜 안돼? 엄마 나한테 뭐든지 줄 수 있다고 했잖아
7	버텨보자! 간단하면서도 핵심적인 인생의 진리를 짚어주신 것 같습니다.  좋은 말씀 정말 감사합니다.
6	응, 그래그래. 서류 올려.
5	그래요?  저 이런 카드 없는데?
3	그러니까 말이다.        자기는 나를 좋아하는데 사랑하는지는 모르겠다지 뭐냐?
6	"일 하는 중간중간 간식을 얼마나 많이 먹는데요. 	저 지금 얼굴 포동포동하게 살 오른 거 안 보이세요?"
4	구만해. 구만. 나 머리 아포.
2	그래. 잔소리를 하도 많이 하잖어.
6	C는 너무 많이 먹으면 다 오줌으로 가. 그냥 종합비타민 먹는게 제일 가성비 좋아.
6	"아빠는 왜 요리할 줄 몰라? 	아빠 나이도 많잖아."
4	그래? 좋은 일이니 꼭 동참해라 내가 좀 더 일찍 본을 보였어야 했는데..
7	그 다음 엄마 생일인데...
7	요 앞에 새로운 콩나물 해장국 집 가보셨어요? 달걀도 안 비리고 아주 맛있는데.
0	근데 학교에서 담배를 펴? 너 미쳤니?
0	여기선 개를 먹어. 개 안 좋아해?
0	내가 너무했다고? 됐다. 말을 말자.
4	나도 알아. 당신이 평소에 그렇게 생각 안하는 거. 나도 놀라서 좀 욱했나봐.
5	뭔데, 전화로도 못 할 얘기가. 표정은 또 왜 그래. 뭔 일 있어?
0	몰라. 내 방에 없다고. 바보야.
1	어른이시네요 형. 전 아직 부모님이랑 같이 사는데.
4	정훈이한테도 사실대로 말해야지. 그래야 지 아빠 편을 안 들지.
1	그래.
3	아니… 이름만 똑 같은게 아니라. 둘이 너무 닮은 게 많잖아.
1	알았어. 건강 관리 잘 할게 .
6	네. 그런 놈들은 얼굴이 팔려봐야 정신차려요.  이거 SNS에 여기저기 다 뿌릴 거에요.  아! 조금만 더 빨리 알아챘어도 진짜 제대로 얼굴 클로즈업해서 찍었을텐데.
1	네, 감사합니다 선생님..
2	아, 다행이네요.
4	너가 지금 따지고 들잖아. 내가 꼭 뭐 푼돈 벌어다 주고 유세 떠는 사람인것 마냥 말하잖아 너가!
3	왜 가긴..? 너 진지하게 태권도 배워보겠다고 한거 아니야?
6	대답을 안 하고 싶다는 뜻이지.
0	너 내 수업 시간마다 뒷자리 애랑 떠들다 걸렸잖아. 응? 내가 지금까지는 너 형 얼굴 봐서 참고 있었어. 근데 자꾸 이런 식으로 떠들면 선생님도 어쩔 수가 없어. 알아들었어?
6	 서면 인터뷰도 매니저님께 대필시키는 거 아니예요? 작가님 본인이 작성하는 거라고 제가 어떻게 믿을 수 있죠?
6	그걸 어떻게 잊어버리냐. 그 날 엄마한테 혼날까봐 가방 싸들고 나왔던 거 기억난다.
1	그냥 학교 앞에서 잘랐는데. 왜.
2	어쩌다 이런 일이 생겼을까요?
5	그래? 세상 좋아졌다 야. 들여보낼 때 눈물나고 막 그러진 않아?  형님 얼마 전에 큰애 입대했는데 애 뒷모습 보고 펑펑 울었대.
2	꿈에서도 이런 이야기들.. 내가 겪었던 것들이 떠올라서 잠도 제대로 못 자요.
5	작년에? 운행을 많이 안 하셨나봐요.
1	여기 책에 보면 설거지 하는 법이 자세히 나와있어.
6	이야, 당돌하긴 하네. 등산 동아리 본부장님이 만드신 거잖아.
7	아니야. 연기 좋던데 뭐.            그리고 그런 영화에서는, 적당히 그렇게 푼수 같은게 매력이야.
3	그럼 결혼식 다녀와서 하면 되잖아.
5	왜 그랬어?
7	네, 원장님. 오랜만이죠?
6	"팔로우? 아이고, 무슨 외래어를 그렇게 남발하냐.	 우리말 없냐, 우리말."
1	맞아. 지금 이렇게 추억 만들어 놔야지.
4	그래. 그렇게 됐어.
2	"엄마는 후회 안해. 	 너한테 가끔 미안하지."
5	진짜? 나도 그렇게 했어야 했나?
0	임마 그래도 십년을 넘게 했는데 그렇게 관두는 게 어딨어!
0	충격이다 정말. 이모 너무 충격이야.
2	"어... 	 오빠는 일도 중요한데... 그래도 추석 같은 때는 좀, 빼고 와야지. 	 부모님 기다리셨잖아."
3	대기업 입사 시험도 만만치 않던데? 넌 취업 잘 돼가냐?
1	지금 몇 시지?
2	뭐? 누가 그런 소리를 해?
2	흥분하지 마.
0	내가 뭐. 너 지금 엄마 놀려?
7	시골 동네의 전통 축제에 관한 것이에요.
4	응… 좋겠다…
7	이거 먹고 떡볶이에 오뎅국물 어때? 오늘 내가 다 살게.
7	엄마 이제 하룻밤만 더 자면 온대~
