	multimodal_emotion	text_script
71806	2	그러니까. 여자는, 자기 인생이 잘 안 풀리는 것도 그렇고.       주변 사람들이 자꾸만 죽는 것도 그렇고. 자기 탓인 것 같다고 생각했지.       그래서 무당이 되어야 할까, 고민을 했던 거야.
71807	2	그래서, 무당이 됐어?
71808	2	그래서 다른 유명한 무당을 찾아가서 상담을 받기로 했어.
71809	5	다른 무당?
71810	2	어. 사람들한테 물어물어, 용하다는 무당을 찾아간거야.        그랬는데 이 무당이 딱 마주치는 순간, 그 무당이 절을 막 하더래.
71811	2	헐. 뭔데, 뭔데. 그 여자는 뭐 하는 사람인거야?
71812	2	알고 보니까 그 여자는…. 
71813	2	 그 여자는?
71814	2	 왁!!!!!!!!!
71815	5	 아이씨….. 뭐야?
71816	2	 그 여자는 신이었어.
71817	2	신? 그게 무슨 말이야?
71818	2	무당들이 모시는 신 있잖아. 무당들을 떠볼려고 신이 찾아왔던 거지.       그래서, 그 용한 무당만이 신을 알아보고 절을 했던 거야.
71819	2	그럼 아까 도망친 무당은? 그 사람은 왜 도망간거야?
71820	2	그 사람은 사실 엉터리 무당이었는데, 사람들한테 사기를 엄청 쳤거든.       그래서 진짜로 신을 보니까 벌을 받은 거지.
71821	2	헐. 그거 진짜 있었던 일이야?
71822	2	그럼. 우리 엄마 친구가 그 용한 무당이었거든.
71823	2	진짜로? 그게 가능해?
71824	2	그럼. 무당들도 어렸을 땐 다 평범한 사람이었다고.        그 때 우리 엄마랑 친해진 거지.
71825	2	으이씨. 약간 으슬으슬해.
71826	7	 이젠 안 지겹지?
71827	1	자 이제 너 차례.
71828	1	뭐가?
71829	1	너도 재밌는 얘기 좀 해봐. 애들 올 때까지 시간 때워야지.
71830	1	재밌는 얘기 모르는데….
71831	1	그럼 니 얘기 해줘. 전학 오기 전에 어땠는지.
71832	1	전학 오기 전에…음. 무슨 얘길 하지.
71833	1	그 라이벌 얘기만 빼고. 다 괜찮아.
71834	1	 걔 얘기는 왜 빼?
71835	1	그냥. 그건 다 아는 얘기잖아.
71836	6	다 안다고? 어떻게 아는데?
71837	1	야 뻔하지. 너 혼자 좋아하고 끙끙댔겠지 뭐.
71838	1	아…아닌데?
71839	1	걔는 남자친구도 있었다며?
71840	1	근데 그 남자친구가, 소속사 들어가면서 깨졌거든.
71841	5	오… 그래서. 고백 했어?
71842	1	했지.
71843	5	헐 대박. 너 그런 것도 할 줄 아나?
71844	6	봐봐. 너가 맨날 나 무시한다니까?
71845	1	 아니. 너가 막 바람둥이 스타일은 아니잖아.       그래서 뭔가 잘 상상이 안 됐어. 그래서, 어떻게 고백했는데?       걔는 뭐라고 했는데?
71846	1	그냥 비가 엄청 오던 날에.. 걔랑 나랑 당번이라서 제일 늦게까지        반에 남아있었거든. 그래서, 청소 다 하고나서 그냥 고백해버렸어.
71847	5	미친. 청소하고 고백을 했다고?
71848	2	그러면 안 되는 거야?
71849	0	안 되지 바보야. 청소하고 완전 찝찝한 상탠데.        그 때 고백을 하다니…. 너 차였지?
71850	2	….응.
71851	0	당연하지. 어우 진짜 이 쑥맥. 아니, 따로 만나자고 해야지.       무슨 청소를 하다가 고백을 하냐? 더럽게.
71852	2	둘만 같이 있을 때가 없으니까 그렇지.         그 때가 기회라고 생각했어.
71853	0	아니 그러니까, 뭐라도 같이 하자고 했었어야지.        밥을 같이 먹자든가, 어디 같이 가자고 하든가.
71854	2	그럴 용기가 없었어. 애들 눈치도 보이고.
71855	0	애들이 뭐가 중요하냐? 좋아하는데.
71856	0	그러는 너는? 넌 고백해본 적 있어?
71857	7	나? 나는 한 두 번?
71858	5	누구한테?
71859	7	걔한테.
71860	5	누구?
71861	7	나 맨날 톡하는 애.
71862	5	헐. 그래서. 어떻게 됐는데?
71863	7	어떻게 되긴. 성공했지.
71864	5	뭐?!!!!!!
71865	6	뭘 그렇게 놀래? 썸 타고 있다고 얘기 했었잖아.
71866	0	너는 마음이 별로 없다며. 별로 설레지도 않는다며.
71867	1	그 때는 그랬는데...         사실 걔랑 UFO 찾으러, 한강에 같이 갔었거든.
71868	0	그래서?
71869	1	그 때 하루종일 같이 있으면서, 얘기도 하고 맛있는 것도 먹고       사진도 엄청 찍고. 그러면서 친해졌어.
71870	0	그래서? 친해진 거랑 고백한 거랑 무슨 상관인데.
71871	7	아니 그래서 그 날 저녁에 걔가 우리집 데려다준다 해서       같이 강을 따라서 쭉 걸었거든.        근데 그날따라, 걔가 엄청 잘생겨 보이더라?        그래서 그냥 손을 잡아버렸어.
71872	5	손을 잡았다고?
71873	6	응. 왜?
71874	0	…..너는 부끄러움도 없냐.
71875	6	뭐가 부끄러워. 좋아하는데.
71876	0	아 됐어. 너 진짜 실망이야.
71877	6	왜? 너가 왜 화내는데?
71878	0	아니 어떻게 나한테 말도 안 할 수가 있어?
71879	6	내가 너한테 다 말해야 돼?
71880	0	우리 제일 친한 친구잖아.
71881	6	…..몰라. 너한테 말할려고 했는데, 타이밍을 놓쳤어.       그래서 지금 말하잖아.
71882	0	됐어. 너랑 이제 말 안 할래.
71883	6	뭐야. 왜 갑자기 이래. 너가 무슨 내 남자친구라도 되냐?
71884	2	 나도 너 좋아해.
71885	5	뭐?
71886	2	 나도 너 좋아한다고.
71887	5	 뭐야.... 갑자기 무슨 소리야.
71888	0	너는 내가 진짜로 UFO 같은거 믿는 줄 알았냐?        다 너 때문에 믿는 척 한거야. 바보야.
71889	0	그리고 나도 걔처럼, 사람들 만나는 거 안 좋아해.      동아리 같은 것도 하기 싫고.       근데 너랑 같이 할 수 있는 거라서, 그래서 한 거야.
71890	0	근데 그런 얘기를 왜 지금와서 해?
71891	0	몰라. 니가 남자친구 있다고 하니까 너무 화가 나.
71892	0	어이가 없네. 야, 나는 니가 나 좋아한다고 그런건 하나도 몰랐다고.       그리고, 나 때문에 믿는 척 했다니 미안하다.        이제 그럼 동아리 그만 해. 그렇게 싫으면.
71893	2	그런 말이 아니라….
71894	0	그리고 내가 누굴 만나든, 그건 내 마음이거든?        날 좋아한다고 해서, 니가 화내는 건 맞지 않아.
71895	2	…. 그런 뜻은 아니었어. 미안해.
71896	0	알았어. 나는 이만 가볼게. 더 있다 올거지? 
71897	6	야.
71898	6	 뭐, 왜?
71899	0	나랑 말 안 할거야?
71900	3	아니. 지금 말 하고 있는데?
71901	6	…아직도 화났어?
71902	6	아니. 화 안 났는데. 
71903	6	지금도 화 났잖아.
71904	0	 그래. 화 났어.
71905	4	내가 미안해.
71906	3	뭐가?
71907	6	 우선, 너가 그 친구 만나는 거에 대해서      내가 화날 일이 아닌데, 너한테 화낸 거 미안해.
71908	6	…그리고.?
71909	6	그리고, 너를 멋대로 좋아해서 미안해.
71910	6	그게 아니잖아.
71911	5	응?
71912	0	그게 핵심이 아니라고.
71913	5	그러면…?
71914	0	왜 그걸 지금에서야 말했냐고.
71915	2	그게 무슨 말이야? 나는… 너는 날 안 좋아하는 줄 알았어.       그래서 지금까지 말 못 했어.
71916	1	그건 나도 마찬가지야.
71917	4	나도, 너 좋아한다고. 근데 나는 너는 아닌 줄 알았어.       그래서 마음 접었었고. 그 때 지완이가 나를 너무 좋아해줘서.       그래서 여기까지 온거야.                우리 타이밍 진짜 안 맞는다. 그치.
71918	5	 너도… 날 좋아한다고?
71919	4	정확히 말하면, 좋아했었어. 지금은 마음 정리했어.
71920	0	너는 그게 그렇게 한 번에 돼?
71921	4	….잘 안 되니까 지금 이렇게 힘든 거잖아.
71922	2	나한테, 한 번만 기회를 주면 안 돼?
71923	5	뭐?
71924	2	나랑 한 번만 만나주면 안 되냐고.       마음 정리는 그 이후에 하면 안 돼?
71925	6	…. 나도 지금 너무 혼란스러워. 시간을 좀 줘.
71926	1	알았어.
71927	1	서울 올라가면 주말이니까. 그 때까지만 고민 더 해볼게.
71928	2	….세아야.
71929	1	응?
71930	7	나, 너 진짜 많이 좋아해.
71931	7	담양은 어땠어? 좋았어?
71932	6	응… 뭐… 좋았지.
71933	1	엄마랑 같이 갔었다며. 엄마 생각 많이 났겠다.
71934	6	그렇지도 않았어. 애들이랑 간거니까,        그냥 현재만 생각하게 되더라.
71935	5	그럼 좋은 건가? 좋은 거지?
71936	1	응 좋은 것 같애. 그래도, 대나무 숲은 그 때랑 똑같앴어.
71937	1	엄마랑 갔을 때랑?
71938	1	응. 이상하게, 거기를 딱 두 번 갔는데        두 번 다 엄청 기억에 남을 것 같아.
71939	7	왜? 이번에도 좋은 일 있었어?
71940	6	지완아.
71941	1	응?
71942	6	내가 너 많이 좋아하는 거 알지?
71943	7	 알지.
71944	2	근데, 실은 나. 너보다 훨씬 더 좋아하는 사람이 있어.
71945	5	뭐?
71946	2	미안해. 우리 헤어지자.
71947	5	그게 무슨 말이야? 나보다 좋아하는 사람이 있어?       근데 왜 나랑 사귀자고 했어?
71948	1	사귀자고 한 건 너야.
71949	2	그거야. 니가 내 손을 잡았잖아. 그 날 하루종일 같이 있었고.       그래서 나는 너도 나처럼 나를 좋아하는 줄 알았어.
71950	4	그렇긴 했는데…. 나도 진짜 너무 힘들어.      근데. 내가 진짜 너무너무 아끼고 사랑하는 친구가 있었거든.      그 친구도 나를 그렇게 생각한대.
71951	2	설마, 그 동아리에, 그 남자애? 경준인가 뭔가 하는 애?
71952	4	…응.
71953	6	 걔 얘기할 때, 불안하긴 했는데.
71954	2	티가 났어?
71955	6	그냥. 걔 얘기할 때 너 엄청 신나보이드라.        목소리도 엄청 높아지고. 그래서, 그냥 넘기려고 했는데       이렇게 되어버렸네. 질투난다 야.
71956	4	미안해.
71957	2	니 마음을 돌릴 순 없는거지?
71958	4	응. 그럴 것 같아.
71959	7	알았어. 나는 너가 좋은 게 좋아.
71960	4	미안해. 고마워.
71961	4	 ….그럼 나 갈게. 잘 지내.
71962	4	잘 지내.
71963	6	그 친구는 만났어?
71964	6	응.
71965	2	그래서… 어떻게 됐어?
71966	1	헤어졌어.
71967	5	진짜…? 진짜로 헤어졌어?
71968	0	 그래. 다 너 때문이야.
71969	7	…………..고마워.
71970	7	뭐야. 그렇다고 너랑 사귄다고 안 했는데?
71971	0	그럼? 나랑은 무슨 사인데?
71972	0	몰라. 그리고, 너 아직 사과도 안 했잖아.
71973	5	무슨 사과? 나 다 했는데?
71974	0	하나 안 한거 있어.
71975	6	뭔데?
71976	0	UFO 무시한거. 너 그거 사과해.        나한테 얼마나 중요한건지 알면서…. 너무했어.
71977	6	맞아. 내가 진짜 죽일 놈이야.         진짜진짜 미안해. 다시는 그런 말 안 할게.
71978	0	더 때려.
71979	1	넵. 
71980	7	그럼…. 우리 오늘부터 1일이야?
71981	7	그런가봐.
71982	7	 진짜 신기하다.       진짜 몇 달 전만 해도 너랑 이렇게 될 줄 몰랐는데….
71983	7	나는 알았는데?
71984	6	어떻게?
71985	7	몰라.
71986	6	너, 나 포기했었다며? 근데 어떻게 알아.
71987	3	몰라. 그냥 안다면 아는 거지.
71988	7	그럼 우리 오늘 뭐할까?        특별한 날인데, 특별한 거 하고 싶다.
71989	6	음… 글쎄. 뭐해야 될까.
71990	1	우리 그럼 UFO 찾으러 갈까?
71991	1	어디로?
71992	6	모르지 그건. 지금… 제보 한 번, 찾아보자.
71993	2	그래.        오, 남산에서 본 사람이 있대.
71994	1	언제?
71995	6	한 일주일 전쯤에.
71996	7	그럼 남산에 갈까?
71997	6	우와. 진짜 높다. 나 여기 처음 와 봐.
71998	5	진짜로? 너 여기도 한 번도 안 와봤어?
71999	6	응. 동생 태어나고부터는, 여행을 잘 못 가봤어.       부모님도 바쁘시고.
72000	7	아… 그랬겠다. 그래도 나 만나고, 여기저기 다니니까 좋지?
72001	7	응. 완전. 넌 내 보물이야.
72002	7	뭐야. 너 그런 말도 할 줄 알아?
72003	2	 사실 좀 힘들긴 해.
72004	7	너무 애쓰지 마. 그냥 너처럼 행동해.
72005	2	근데 그냥…. 더 잘 하고 싶어서.
72006	7	지금 이대로가 더 좋아.
72007	2	고마워. 근데, 진짜 여기에서는 왠지… UFO를 볼 수 있을 것 같애.
72008	5	왜?
72009	6	엄청 높잖아. UFO랑도 가까울 거 같고.       그리고 외계인들도, 이왕이면 높은 곳에 있는 건물을, 지나가지 않을까?      너무 낮게 날면, 인간들이 공격할 수도 있잖아.
72010	6	그건 그렇네. 근데 외계인들한테는 시간이 어떻게 흐를까?
72011	6	글쎄…. 시간이라는 개념이 있을래나.
72012	6	그치. 완전히 다른 세상에 사는 거니까.
72013	2	넌 근데.. 나중에 커서 뭐가 되고 싶어?
72014	7	뭐야. 갑자기 그런건 왜 물어?
72015	4	그냥. 너랑은 이런 얘기… 한 번도 해본 적 없는 거 같아서.       너에 대한 거 많이 알고 싶어.
72016	2	나는…. 나중에 글 쓰는 사람이 되고 싶어.
72017	1	글?
72018	7	응. 나는 재미있는 이야기가 좋거든.       그래서 사람들한테도 들려주고 싶어. 예를 들면 외계인 이야기 같은거.       사람들이 모르는 엄청난 사실이 많거든.
72019	6	그럼 뭐, 기자 같은게 하고 싶은거야?
72020	7	아니. 소설가. 나는 소설 보면서 상상하는게 제일 재밌더라.
72021	6	멋지네. 나는 글 진짜 못 쓰는데.
72022	6	아니야 너 잘 써.
72023	6	언제 봤는데?
72024	7	그냥. 숙제 하는 거 보면 알지. 저번에….
72025	5	어? 너 뒤에.
72026	5	응?  뭐야. UFO잖아! 
72027	6	세아야!
72028	6	 너, 어디에 있었어.       한참 찾았잖아.
72029	2	 나….. 봤어.
72030	6	뭐를?
72031	2	외계인들.
72032	6	무슨 소리야. 외계인을 어디서 봐.
72033	2	아까, 너도 봤잖아. UFO.
72034	6	그렇긴 한데, 바로 사라졌는데. 너도 사라지고….
72035	2	나도 같이 갔었어. 그 사람들 우주선에.
72036	6	뭐야. 진짜야 뭐야.        그래서, 어떻게 됐는데?
72037	2	아무 일도 없었어. 거기서, 그 사람들이 뭐라고 뭐라고 했는데       나는 하나도 못 알아들었어. 근데 그냥 엄청 신기했어.
72038	6	너 꿈꾼 거 아니야?
72039	6	야. 내가 어떻게 걸으면서 꿈을 꾸냐?
72040	6	그건 그런데. 아니면, 기절 같은거 한 거 아니야?        아까 그거 보고 너무 놀래서….
72041	0	야. 내 말 못 믿어?
72042	6	아니…. 믿긴 하는데....
72043	0	이건 진짜야. 왜냐면 거기서 엄마를 봤거든.
72044	5	 어떻게?
72045	4	       외계인들 얼굴에는 모든 지나간 시간들이 보이더라.        그 중에 엄마 얼굴도 있었어. 그 사람들, 우리 엄마를 만난 적이 있나봐.
72046	6	그럼…. 이게 다 진짜란 말이야?
72047	4	아니더라도, 믿어서 나쁠 건 없잖아?
72048	4	 선생님 있잖아요...
72049	5	어, 우빈아. 무슨 일이니?
72050	2	선생님.. 이번주 토요일에 뭐하세요?
72051	5	"선생님? 아무 일도 없는데?	 왜애?"
72052	2	선생님.. 제 생일파티 오실래요...?
72053	7	우빈이, 생일파티에 선생님을 초대해주는 거야?
72054	7	 네...
72055	2	"선생님은 너무 좋은데..선생님이 가도 괜찮아 우빈아? 	 친구들이 선생님 때문에 불편해하지 않을까?"
72056	4	"어... 친구들 초대했는데요..	 다들 못 온대요.. 아무도 없어요.."
72057	4	" ....그래!	 그럼 선생님은 좋지! 선생님 그럼 마음 편히 갈게!"
72058	7	 감사합니다...
72059	7	우빈이 선물 받고 싶은 거 있니?
72060	1	어.. 별로 없는데요...?
72061	7	그래? 그럼 선생님이 우빈이 좋아할만한 걸로 고민해볼게!
72062	4	선생님...
72063	7	"어 그래 우빈아. 생일파티는 잘 준비되고 있니?	 선생님 그때 적어준 장소로 가면 돼?"
72064	4	"선생님 있잖아요...	 생일파티 없어졌어요. 안 오셔도 돼요.."
72065	5	어? 왜??
72066	4	"엄마가요.. 애들도 안 오는데, 뭐하러 돈 들여 파티를 하녜요..	 그냥 가족끼리 밥 먹쟤요.."
72067	2	아 그래.. 어머님이 취소하셨구나..
72068	4	네.. 죄송해요..
72069	2	"아니야. 선생님한테 죄송할 건 없는데..	 우빈이 기대했을텐데.. 괜찮아?"
72070	4	"네.. 어차피 이제까지 한번도 한 적 없어요.	 친한 애들이 없어서.	 올해는 좀 친해졌다고 생각했는데, 제 착각인가봐요."
